,REF_AREA,TIME_PERIOD,Education spending,Health spending,Housing spending,Community development spending
59,BEL,2011,0.061698439109755976,0.07679934858614841,0.0018595605385570496,0.0010505738155499784
60,BEL,2012,0.062294988153940266,0.07899753283347286,0.0016835298912265951,0.0012293299726320061
61,BEL,2013,0.06343807896430083,0.0796814525907832,0.0017090018836018839,0.0011271708745938876
62,BEL,2014,0.0627074441985745,0.07987044591998604,0.001711781188334673,0.0012579072956400495
63,BEL,2015,0.06310397605032513,0.07839547766991226,0.0019175141623630086,0.001127935351279546
64,BEL,2016,0.06254552566579961,0.07624272668776877,0.0018120411112078874,0.0011170052496446354
65,BEL,2017,0.062440122758494365,0.07567175273653726,0.0021341556925553056,0.0011186106134496794
66,BEL,2018,0.06208271834230664,0.07565902155381095,0.0020725070610617714,0.0013980662984627553
67,BEL,2019,0.0611966046567593,0.07456998708297738,0.0020221301759597047,0.0013392571283999243
68,BEL,2020,0.06521626157490908,0.08550517098726783,0.002084955522458251,0.0013891078162866948
